birth_state,name,rookie_yr
Canada,Tim Harkness,1963
LA,Tommy Harper,1963
SC,Ken Harrelson,1963
PA,Bob Heffner,1963
MO,Ron Hunt,1963
MI,Mike Joyce,1963
PA,Frank Kostro,1963
NY,Ed Kranepool,1963
MD,Phil Linz,1963
OR,Mickey Lolich,1963
Cuba,Tony Martinez,1963
IL,Nelson Mathews,1963
TN,Tim McCarver,1963
AR,Tommy McCraw,1963
CA,Ken McMullen,1963
MT,Dave McNally,1963
MI,Al Moran,1963
CA,Dave Morehead,1963
Dominican Republic,Manny Mota,1963
Puerto Rico,Julio Navarro,1963
CA,Mel Nelson,1963
MA,Fred Newman,1963
FL,Nate Oliver,1963
WI,Don Pavletich,1963
NC,Bob Perry,1963
NC,Gaylord Perry,1963
PA,Gary Peters,1963
WI,Dick Phillips,1963
OH,Hal Reniff,1963
Cuba,Cookie Rojas,1963
NC,Jim Roland,1963
OH,Pete Rose,1963
CA,Don Rowe,1963
MO,Bob Sadowski,1963
PA,Tom Satriano,1963
CT,Bob Saverine,1963
OK,Tommie Sisk,1963
PA,George Smith,1963
OK,Willie Stargell,1963
LA,Rusty Staub,1963
Canada,Ron Taylor,1963
PA,Dick Tracewski,1963
AL,Bob Veale,1963
Canada,Pete Ward,1963
NY,Al Weis,1963
PA,Don Wert,1963
MA,Wilbur Wood,1963
OH,Jim Wynn,1963
NY,Chris Zachary,1963
NY,Larry Bearnarth,1963
SC,John Boozer,1963
TX,Jim Bronstad,1963
TX,Ray Culp,1963
Venezuela,Vic Davalillo,1963
MI,Dave DeBusschere,1963
NJ,Al Downing,1963
CA,Jim Duckworth,1963
OH,Bill Faul,1963
NY,Hank Fischer,1963
PA,Bob Heffner,1963
MI,Mike Joyce,1963
OR,Mickey Lolich,1963
MT,Dave McNally,1963
CA,Dave Morehead,1963
Puerto Rico,Julio Navarro,1963
CA,Mel Nelson,1963
MA,Fred Newman,1963
NC,Gaylord Perry,1963
PA,Gary Peters,1963
OH,Hal Reniff,1963
Cuba,Cookie Rojas,1963
NC,Jim Roland,1963
CA,Don Rowe,1963
MO,Bob Sadowski,1963
OK,Tommie Sisk,1963
Canada,Ron Taylor,1963
AL,Bob Veale,1963
MA,Wilbur Wood,1963
NY,Chris Zachary,1963
PA,Dick Allen,1964
VA,Gene Alley,1964
Dominican Republic,Jesus Alou,1964
IL,Gerry Arrigo,1964
NM,Wade Blasingame,1964
CT,Steve Blass,1964
KY,Carl Bouldin,1964
NC,Sam Bowens,1964
OH,Gates Brown,1964
OK,Mike Brumley,1964
TX,Don Buford,1964
WA,Wally Bunker,1964
OH,Tom Butters,1964
Cuba,Bert Campaneris,1964
Dominican Republic,Rico Carty,1964
TX,Danny Cater,1964
GA,Bob Chance,1964
TN,Pete Charton,1964
PA,Doug Clemens,1964
MA,Tony Conigliaro,1964
NY,Ed Connolly,1964
MS,Billy Cowan,1964
Cuba,Mike Cuellar,1964
OR,Dick Egan,1964
CA,Larry Elliot,1964
OH,Sammy Ellis,1964
CA,Len Gabrielson,1964
AR,Aubrey Gatewood,1964
MI,Fred Gladding,1964
Dominican Republic,Pedro Gonzalez,1964
IA,Dick Green,1964
OK,Derrell Griffith,1964
TX,Jerry Grote,1964
CO,Ron Herbel,1964
VA,John Herrnstein,1964
VA,Bob Humphreys,1964
IN,Tommy John,1964
WI,Dalton Jones,1964
NY,John Kennedy,1964
WA,Ed Kirkpatrick,1964
IL,Bobby Klaus,1964
IA,Bobby Knoop,1964
AL,Alan Koch,1964
IL,Gary Kolb,1964
WI,Howie Koplitz,1964
NY,Frank Kreutzer,1964
NC,Hal Lanier,1964
IA,Bob Lee,1964
IN,Billy McCool,1964
IL,Denny McLain,1964
IA,Jerry McNertney,1964
OH,Bob Meyer,1964
NY,Pete Mikkelsen,1964
KS,Larry Miller,1964
PA,Buster Narum,1964
Cuba,Tony Oliva,1964
IL,Wes Parker,1964
WA,Cap Peterson,1964
TX,Howie Reed,1964
MI,Dennis Ribant,1964
VA,Dave Roberts,1964
Cuba,Chico Ruiz,1964
Panama,Chico Salmon,1964
Puerto Rico,Jose Santiago,1964
IN,Dan Schneider,1964
MO,Mike Shannon,1964
MO,Sonny Siebert,1964
IL,Sterling Slaughter,1964
PA,Dick Smith,1964
MI,Willie Smith,1964
MA,Bill Spanswick,1964
OH,Joe Sparma,1964
AL,Jimmy Stewart,1964
MO,Mel Stottlemyre,1964
DC,Fred Talbot,1964
NY,Hawk Taylor,1964
Cuba,Luis Tiant,1964
WI,Bob Uecker,1964
MS,Fred Valentine,1964
WV,Dave Vineyard,1964
MO,Bill Wakefield,1964
Canada,Mike White,1964
OK,Nick Willhite,1964
MI,George Williams,1964
MI,Rick Wise,1964
IL,Gerry Arrigo,1964
NM,Wade Blasingame,1964
CT,Steve Blass,1964
KY,Carl Bouldin,1964
WA,Wally Bunker,1964
OH,Tom Butters,1964
Cuba,Bert Campaneris,1964
TN,Pete Charton,1964
NY,Ed Connolly,1964
Cuba,Mike Cuellar,1964
OR,Dick Egan,1964
OH,Sammy Ellis,1964
AR,Aubrey Gatewood,1964
MI,Fred Gladding,1964
CO,Ron Herbel,1964
VA,Bob Humphreys,1964
IN,Tommy John,1964
AL,Alan Koch,1964
WI,Howie Koplitz,1964
NY,Frank Kreutzer,1964
IA,Bob Lee,1964
IN,Billy McCool,1964
IL,Denny McLain,1964
OH,Bob Meyer,1964
NY,Pete Mikkelsen,1964
KS,Larry Miller,1964
PA,Buster Narum,1964
TX,Howie Reed,1964
MI,Dennis Ribant,1964
Puerto Rico,Jose Santiago,1964
IN,Dan Schneider,1964
MO,Sonny Siebert,1964
IL,Sterling Slaughter,1964
MI,Willie Smith,1964
MA,Bill Spanswick,1964
OH,Joe Sparma,1964
MO,Mel Stottlemyre,1964
DC,Fred Talbot,1964
Cuba,Luis Tiant,1964
WV,Dave Vineyard,1964
MO,Bill Wakefield,1964
OK,Nick Willhite,1964
MI,Rick Wise,1964
CA,Jack Aker,1965
Puerto Rico,Sandy Alomar,1965
WV,Ray Barker,1965
PA,Glenn Beckert,1965
MO,Ken Berry,1965
OK,Paul Blair,1965
NY,Curt Blefary,1965
MD,Dave Boswell,1965
CA,Ron Brand,1965
CA,John Briggs,1965
CA,Nelson Briles,1965
MO,Jerry Buchek,1965
TX,Jose Cardenal,1965
IA,Clay Carroll,1965
ME,Danny Coombs,1965
CA,Pat Corrales,1965
NJ,Jack Cullen,1965
NV,Ted Davidson,1965
KS,Don Dennis,1965
OR,Jim Dickson,1965
CA,Larry Dierker,1965
NJ,Dick Estelle,1965
OH,Jerry Fosnow,1965
TN,Phil Gagliano,1965
MI,Jim Gosger,1965
IN,Steve Hargan,1965
CA,Tony Horton,1965
VA,Willie Horton,1965
MD,Bruce Howard,1965
NC,Catfish Hunter,1965
AR,Alex Johnson,1965
AR,Don Kessinger,1965
CA,Gary Kroll,1965
CA,Chris Krug,1965
CA,Rene Lachemann,1965
CA,Jim Lefebvre,1965
AL,Johnny Lewis,1965
OK,Frank Linzy,1965
PA,Bob Locker,1965
CA,Jim Lonborg,1965
Cuba,Marcelino Lopez,1965
KS,Rudy May,1965
CA,Tug McGraw,1965
CA,Jim Merritt,1965
Germany,John Miller,1965
MA,Joe Morgan,1965
Japan,Masanori Murakami,1965
CA,Dick Nen,1965
OH,Phil Niekro,1965
MI,Jim Northrup,1965
OH,Joe Nossek,1965
IN,Ray Oyler,1965
NY,Jim Palmer,1965
CT,Tom Parsons,1965
Dominican Republic,Roberto Pena,1965
Cuba,Tony Perez,1965
NY,Rico Petrocelli,1965
IL,Frank Quilici,1965
WA,Roger Repoz,1965
LA,Tommie Reynolds,1965
GA,Gordie Richardson,1965
NC,Jay Ritchie,1965
OH,Garry Roggenburk,1965
TX,Vic Roznovsky,1965
PA,Paul Schaal,1965
DE,Costen Shockley,1965
NE,Dwight Siebler,1965
MI,Jerry Stephenson,1965
MI,John Stephenson,1965
CA,Darrell Sutherland,1965
MD,Ron Swoboda,1965
NJ,Jeff Torborg,1965
Cuba,Sandy Valdespino,1965
IL,Gary Wagner,1965
IN,Jack Warner,1965
TX,Floyd Weaver,1965
FL,Woody Woodward,1965
CA,Jack Aker,1965
MD,Dave Boswell,1965
CA,Nelson Briles,1965
IA,Clay Carroll,1965
ME,Danny Coombs,1965
NJ,Jack Cullen,1965
NV,Ted Davidson,1965
KS,Don Dennis,1965
OR,Jim Dickson,1965
CA,Larry Dierker,1965
NJ,Dick Estelle,1965
OH,Jerry Fosnow,1965
IN,Steve Hargan,1965
MD,Bruce Howard,1965
NC,Catfish Hunter,1965
CA,Gary Kroll,1965
OK,Frank Linzy,1965
PA,Bob Locker,1965
CA,Jim Lonborg,1965
Cuba,Marcelino Lopez,1965
KS,Rudy May,1965
CA,Tug McGraw,1965
CA,Jim Merritt,1965
Germany,John Miller,1965
Japan,Masanori Murakami,1965
OH,Phil Niekro,1965
NY,Jim Palmer,1965
CT,Tom Parsons,1965
GA,Gordie Richardson,1965
NC,Jay Ritchie,1965
OH,Garry Roggenburk,1965
NE,Dwight Siebler,1965
MI,Jerry Stephenson,1965
CA,Darrell Sutherland,1965
IL,Gary Wagner,1965
IN,Jack Warner,1965
TX,Floyd Weaver,1965
AL,Tommie Agee,1966
CA,Frank Bertaina,1966
AZ,Gil Blanco,1966
CA,John Boccabella,1966
WI,Gene Brabender,1966
TX,Bucky Brandon,1966
NY,Ollie Brown,1966
MO,Byron Browne,1966
TN,Ron Campbell,1966
FL,Steve Carlton,1966
Cuba,Paul Casanova,1966
Panama,Ossie Chavarria,1966
PA,Pete Cimino,1966
U. S. Virgin Islands,Horace Clarke,1966
CA,Casey Cox,1966
NC,Ron Davis,1966
MO,Chuck Dobson,1966
TX,Dave Eilers,1966
PA,Lee Elia,1966
CA,Andy Etchebarren,1966
NY,Al Ferrara,1966
NY,Joe Foy,1966
KY,Woodie Fryman,1966
Cuba,Tito Fuentes,1966
NY,Rob Gardner,1966
MS,Jake Gibbs,1966
PA,Joe Grzenda,1966
Canada,Vern Handrahan,1966
NJ,Bill Hands,1966
CA,Bud Harrelson,1966
GA,Chuck Harrison,1966
NC,Tommy Helms,1966
VA,Bill Hepler,1966
MO,Dennis Higgins,1966
IA,Joe Hoerner,1966
MO,Ken Holtzman,1966
VA,Randy Hundley,1966
DC,Sonny Jackson,1966
IL,Pat Jarvis,1966
MI,Larry Jaster,1966
Canada,Fergie Jenkins,1966
NE,Davey Johnson,1966
CT,Jay Johnstone,1966
AL,Cleon Jones,1966
MA,Dick Kelley,1966
CT,Tom Kelley,1966
MO,Darold Knowles,1966
OH,Andy Kosco,1966
KS,Paul Lindblad,1966
Canada,Dick Lines,1966
Cuba,Orlando McFarlane,1966
CA,Jim McGlothlin,1966
Cuba,Aurelio Monteagudo,1966
NC,Barry Moore,1966
LA,Billy Murphy,1966
NV,Jim Nash,1966
IL,Fritz Peterson,1966
Panama,Adolfo Phillips,1966
PA,Bob Priddy,1966
PA,Mel Queen,1966
WI,Rick Reichardt,1966
Cuba,Minnie Rojas,1966
KY,Phil Roof,1966
MO,Mike Ryan,1966
MO,Ken Sanders,1966
IA,George Scott,1966
CA,Dick Selma,1966
MO,Art Shamsky,1966
DC,Dick Simpson,1966
UT,Duke Sims,1966
IL,Larry Stahl,1966
MI,Mickey Stanley,1966
CA,Ed Sukla,1966
AL,Don Sutton,1966
CA,Bobby Tolan,1966
Venezuela,Cesar Tovar,1966
IL,Ted Uhlaender,1966
IA,Eddie Watt,1966
CA,Roy White,1966
SC,Dooley Womack,1966
TN,Clyde Wright,1966
CA,Frank Bertaina,1966
AZ,Gil Blanco,1966
WI,Gene Brabender,1966
TX,Bucky Brandon,1966
FL,Steve Carlton,1966
PA,Pete Cimino,1966
CA,Casey Cox,1966
MO,Chuck Dobson,1966
TX,Dave Eilers,1966
KY,Woodie Fryman,1966
NY,Rob Gardner,1966
PA,Joe Grzenda,1966
Canada,Vern Handrahan,1966
NJ,Bill Hands,1966
VA,Bill Hepler,1966
MO,Dennis Higgins,1966
IA,Joe Hoerner,1966
MO,Ken Holtzman,1966
IL,Pat Jarvis,1966
MI,Larry Jaster,1966
Canada,Fergie Jenkins,1966
MA,Dick Kelley,1966
CT,Tom Kelley,1966
MO,Darold Knowles,1966
KS,Paul Lindblad,1966
Canada,Dick Lines,1966
CA,Jim McGlothlin,1966
Cuba,Aurelio Monteagudo,1966
NC,Barry Moore,1966
NV,Jim Nash,1966
IL,Fritz Peterson,1966
PA,Bob Priddy,1966
PA,Mel Queen,1966
Cuba,Minnie Rojas,1966
MO,Ken Sanders,1966
CA,Dick Selma,1966
CA,Ed Sukla,1966
AL,Don Sutton,1966
Venezuela,Cesar Tovar,1966
IA,Eddie Watt,1966
SC,Dooley Womack,1966
TN,Clyde Wright,1966
CA,Dave Adlesh,1967
ME,Hank Allen,1967
CA,Mike Andrews,1967
NY,Steve Bailey,1967
AZ,Dave Baldwin,1967
OH,Sal Bando,1967
MA,Mark Belanger,1967
WI,Dick Bosman,1967
Panama,Rod Carew,1967
MI,Rickey Clark,1967
NY,Joe Coleman,1967
CA,Tim Cullen,1967
CA,George Culver,1967
CT,Bill Denehy,1967
IN,Dick Dietz,1967
NJ,Bill Dillman,1967
NC,John Donaldson,1967
TX,Dave Duncan,1967
NY,Mike Epstein,1967
CA,Danny Frisella,1967
WI,Vern Fuller,1967
MA,Russ Gibson,1967
CA,Greg Goossen,1967
VA,Larry Haney,1967
TN,Jim Hardin,1967
TX,Chuck Hartenstein,1967
CA,Bill Heath,1967
OH,Mike Hegan,1967
IA,Ken Henderson,1967
Puerto Rico,Ramon Hernandez,1967
CA,Jack Hiatt,1967
Canada,John Hiller,1967
AR,Dick Hughes,1967
OH,Grant Jackson,1967
PA,Reggie Jackson,1967
AL,Clarence Jones,1967
IA,Duane Josephson,1967
MO,Bill Kelso,1967
PA,Fred Klages,1967
MI,Mike Marshall,1967
VA,Jerry May,1967
AL,Lee May,1967
OH,Gene Michael,1967
Puerto Rico,Felix Millan,1967
CA,Norm Miller,1967
AR,Rick Monday,1967
OH,Joe Niekro,1967
CA,Gary Nolan,1967
CA,Rich Nye,1967
MD,Tom Phoebus,1967
GA,Tony Pierce,1967
WV,Paul Popovich,1967
IN,Doug Rader,1967
PA,Dave Ricketts,1967
KY,Bill Robinson,1967
NJ,Bob Schroder,1967
CA,Tom Seaver,1967
TX,Carroll Sembera,1967
PA,Don Shaw,1967
CA,Bill Singer,1967
KY,Reggie Smith,1967
IL,Ed Spiezio,1967
IL,Bill Stoneman,1967
AL,Ed Stroud,1967
FL,Ken Suarez,1967
MA,John Sullivan,1967
CA,Gary Sutherland,1967
CA,Thad Tillotson,1967
PA,Joe Verbanic,1967
CA,Ramon Webster,1967
MI,Johnny Werhas,1967
WA,Steve Whitaker,1967
PA,Walt Williams,1967
TN,Ron Willis,1967
LA,Don Wilson,1967
NY,Steve Bailey,1967
AZ,Dave Baldwin,1967
OH,Sal Bando,1967
WI,Dick Bosman,1967
MI,Rickey Clark,1967
NY,Joe Coleman,1967
CA,George Culver,1967
CT,Bill Denehy,1967
NJ,Bill Dillman,1967
CA,Danny Frisella,1967
TN,Jim Hardin,1967
TX,Chuck Hartenstein,1967
Puerto Rico,Ramon Hernandez,1967
Canada,John Hiller,1967
AR,Dick Hughes,1967
OH,Grant Jackson,1967
MO,Bill Kelso,1967
PA,Fred Klages,1967
MI,Mike Marshall,1967
OH,Gene Michael,1967
OH,Joe Niekro,1967
CA,Gary Nolan,1967
CA,Rich Nye,1967
MD,Tom Phoebus,1967
GA,Tony Pierce,1967
CA,Tom Seaver,1967
TX,Carroll Sembera,1967
PA,Don Shaw,1967
CA,Bill Singer,1967
IL,Bill Stoneman,1967
CA,Thad Tillotson,1967
PA,Joe Verbanic,1967
TN,Ron Willis,1967
LA,Don Wilson,1967
Puerto Rico,Luis Alcaraz,1968
NJ,Brant Alyea,1968
IA,Stan Bahnsen,1968
OH,Bob Barton,1968
OK,Jim Beauchamp,1968
OK,Johnny Bench,1968
FL,Jack Billingham,1968
CA,Bobby Bonds,1968
CA,Don Bosch,1968
TX,Ken Boswell,1968
AL,Buddy Bradford,1968
NY,Jim Britton,1968
MN,Tom Burgmeier,1968
CA,Cisco Carlos,1968
CT,Ron Clark,1968
GA,Frank Coggins,1968
MA,Kevin Collins,1968
OK,Bobby Cox,1968
CA,Willie Crawford,1968
NY,Pat Dobson,1968
TN,Tom Dukes,1968
CA,Dock Ellis,1968
SC,Jim Fairey,1968
NY,Frank Fernandez,1968
OH,Jim French,1968
U. S. Virgin Islands,Elrod Hendricks,1968
Cuba,Jackie Hernandez,1968
IN,Jeff James,1968
TX,Frank Johnson,1968
FL,Jerry Johnson,1968
Dominican Republic,Rick Joseph,1968
CA,Mike Kekich,1968
IA,Dick Kenworthy,1968
MN,Jerry Koosman,1968
NJ,Ted Kubiak,1968
CA,Bill Landis,1968
NY,Fred Lasher,1968
VA,Dave Leonhard,1968
HI,Mike Lum,1968
PA,Sparky Lyle,1968
CA,Dave Marshall,1968
Cuba,Marty Martinez,1968
PA,Tommy Matchick,1968
DE,Dave May,1968
IA,Jim McAndrew,1968
NJ,Andy Messersmith,1968
PA,Bob Moose,1968
LA,Curt Motton,1968
NY,Tom Murphy,1968
OK,Dave Nelson,1968
OH,Roger Nelson,1968
TX,Freddie Patek,1968
NY,Daryl Patterson,1968
IL,Marty Pattin,1968
MI,Mike Paul,1968
PA,Jim Price,1968
OH,John Purdin,1968
SC,Jim Ray,1968
IN,Ron Reed,1968
OH,Rich Reese,1968
Mexico,Aurelio Rodriguez,1968
CA,Billy Rohr,1968
Mexico,Vicente Romo,1968
CA,Joe Rudi,1968
TX,Nolan Ryan,1968
TX,Bart Shirley,1968
MA,Ed Sprague,1968
IA,George Stone,1968
Mexico,Hector Torres,1968
IL,Del Unser,1968
LA,Cecil Upshaw,1968
CA,Bill Voss,1968
TX,Luke Walker,1968
CT,Gary Waslewski,1968
CA,Bob Watson,1968
TN,Jim Weaver,1968
IA,Stan Bahnsen,1968
FL,Jack Billingham,1968
NY,Jim Britton,1968
MN,Tom Burgmeier,1968
CA,Cisco Carlos,1968
NY,Pat Dobson,1968
TN,Tom Dukes,1968
CA,Dock Ellis,1968
U. S. Virgin Islands,Elrod Hendricks,1968
IN,Jeff James,1968
FL,Jerry Johnson,1968
CA,Mike Kekich,1968
MN,Jerry Koosman,1968
CA,Bill Landis,1968
NY,Fred Lasher,1968
VA,Dave Leonhard,1968
PA,Sparky Lyle,1968
Cuba,Marty Martinez,1968
IA,Jim McAndrew,1968
NJ,Andy Messersmith,1968
PA,Bob Moose,1968
NY,Tom Murphy,1968
OH,Roger Nelson,1968
NY,Daryl Patterson,1968
IL,Marty Pattin,1968
MI,Mike Paul,1968
OH,John Purdin,1968
SC,Jim Ray,1968
IN,Ron Reed,1968
CA,Billy Rohr,1968
Mexico,Vicente Romo,1968
TX,Nolan Ryan,1968
MA,Ed Sprague,1968
IA,George Stone,1968
Mexico,Hector Torres,1968
LA,Cecil Upshaw,1968
TX,Luke Walker,1968
CT,Gary Waslewski,1968
TN,Jim Weaver,1968
Cuba,Jose Arcia,1969
MD,Frank Baker,1969
TN,Ike Brown,1969
CA,Ron Bryant,1969
WI,Bill Burbach,1969
MO,Bob Burda,1969
LA,Bill Butler,1969
NY,Jim Campanis,1969
NC,Bill Champion,1969
IN,Darrel Chaney,1969
IL,Bob Christian,1969
MO,Nate Colbert,1969
VA,Wayne Comer,1969
MS,Tommy Dean,1969
MS,Bob Didier,1969
OH,Jack DiLauro,1969
OH,Dick Drago,1969
KS,Paul Edmondson,1969
CA,Tom Egan,1969
MS,Bobby Etheridge,1969
OH,Rollie Fingers,1969
NY,Mike Fiore,1969
IL,Ray Fosse,1969
CA,Alan Foster,1969
FL,Wayne Garrett,1969
Panama,Gil Garrido,1969
CA,Rod Gaspar,1969
TX,Cito Gaston,1969
OK,John Gelnar,1969
AZ,Gary Gentry,1969
Venezuela,Gus Gil,1969
MA,Wayne Granger,1969
OH,Tom Griffin,1969
NC,Tom Hall,1969
OH,Terry Harmon,1969
MA,Richie Hebner,1969
TX,Mike Hedlund,1969
Venezuela,Jose Herrera,1969
CA,Ed Herrmann,1969
IN,Jim Hicks,1969
OH,Larry Hisle,1969
OK,Gail Hopkins,1969
CA,Steve Hovley,1969
OH,Steve Huntz,1969
RI,Ray Jarvis,1969
CA,Steve Jones,1969
PA,Pat Kelly,1969
NC,Van Kelly,1969
MO,Jerry Kenney,1969
CA,Joe Keough,1969
Canada,Mike Kilkenny,1969
DC,Clay Kirby,1969
Puerto Rico,Coco Laboy,1969
CT,Joe Lahoud,1969
Cuba,George Lauzerique,1969
Canada,Ron Law,1969
NJ,Bill Lee,1969
AZ,Eddie Leon,1969
WV,Charlie Manuel,1969
CA,Buck Martinez,1969
PA,Jose Martinez,1969
MA,Don Mason,1969
AL,Carlos May,1969
NE,Dan McGinn,1969
MS,Bill Melton,1969
CA,George Mitterwald,1969
DC,Don Money,1969
CA,Rich Morales,1969
MA,John Morris,1969
MS,Jerry Moses,1969
OK,Bobby Murcer,1969
Panama,Ivan Murrell,1969
NY,Mike Nagy,1969
MT,Gary Neibauer,1969
CA,Graig Nettles,1969
UT,Jerry Nyman,1969
OH,Al Oliver,1969
LA,Bob Oliver,1969
AL,Amos Otis,1969
CA,Lowell Palmer,1969
NJ,Bobby Pfeil,1969
Mexico,Horacio Pina,1969
FL,Lou Piniella,1969
CA,Al Raffo,1969
ID,Frank Reberger,1969
OH,Rick Renick,1969
KS,Steve Renko,1969
MI,Merv Rettenmund,1969
Puerto Rico,Juan Rios,1969
MD,Bob Robertson,1969
KS,Jerry Robertson,1969
CA,Rich Robertson,1969
Puerto Rico,Ellie Rodriguez,1969
OR,Jim Rooker,1969
PA,Gary Ross,1969
KS,Bill Russell,1969
Panama,Manny Sanguillen,1969
NJ,Al Santorini,1969
NY,Richie Scheinblum,1969
MA,Steve Shea,1969
CA,Jim Shellenback,1969
CA,John Sipin,1969
AL,Ted Sizemore,1969
PA,Jim Spencer,1969
CA,Ron Stone,1969
IL,Bill Sudakis,1969
LA,Ken Tatum,1969
FL,Carl Taylor,1969
TX,Chuck Taylor,1969
IL,Tom Timmermann,1969
KS,Mike Torrez,1969
Dominican Republic,Jose Vidal,1969
KY,Dave Watkins,1969
CO,Mike Wegener,1969
MO,Bill Wilson,1969
OH,Ron Woods,1969
IA,Dick Woodson,1969
NC,Billy Wynne,1969
TX,Don Young,1969
CA,Ron Bryant,1969
WI,Bill Burbach,1969
LA,Bill Butler,1969
NC,Bill Champion,1969
OH,Jack DiLauro,1969
OH,Dick Drago,1969
KS,Paul Edmondson,1969
OH,Rollie Fingers,1969
CA,Alan Foster,1969
OK,John Gelnar,1969
AZ,Gary Gentry,1969
MA,Wayne Granger,1969
OH,Tom Griffin,1969
NC,Tom Hall,1969
TX,Mike Hedlund,1969
RI,Ray Jarvis,1969
CA,Steve Jones,1969
Canada,Mike Kilkenny,1969
DC,Clay Kirby,1969
Cuba,George Lauzerique,1969
Canada,Ron Law,1969
NJ,Bill Lee,1969
CA,Buck Martinez,1969
NE,Dan McGinn,1969
MA,John Morris,1969
NY,Mike Nagy,1969
MT,Gary Neibauer,1969
UT,Jerry Nyman,1969
CA,Lowell Palmer,1969
Mexico,Horacio Pina,1969
CA,Al Raffo,1969
ID,Frank Reberger,1969
KS,Steve Renko,1969
KS,Jerry Robertson,1969
CA,Rich Robertson,1969
OR,Jim Rooker,1969
PA,Gary Ross,1969
NJ,Al Santorini,1969
MA,Steve Shea,1969
CA,Jim Shellenback,1969
LA,Ken Tatum,1969
TX,Chuck Taylor,1969
IL,Tom Timmermann,1969
KS,Mike Torrez,1969
CO,Mike Wegener,1969
MO,Bill Wilson,1969
IA,Dick Woodson,1969
NC,Billy Wynne,1969
Puerto Rico,Luis Alvarado,1970
WA,Rick Austin,1970
LA,Vida Blue,1970
Netherlands,Bert Blyleven,1970
Dominican Republic,Pedro Borbon,1970
CA,Larry Bowa,1970
NC,Tom Bradley,1970
Venezuela,Angel Bravo,1970
NY,Ken Brett,1970
OK,Jackie Brown,1970
CA,Les Cain,1970
MI,Dave Campbell,1970
NY,Sal Campisi,1970
MI,Bernie Carbo,1970
NY,Dave Cash,1970
Dominican Republic,Cesar Cedeno,1970
CA,Jim Colborn,1970
Venezuela,Dave Concepcion,1970
MA,Billy Conigliaro,1970
OH,Ron Cook,1970
CA,Mike Corkins,1970
SD,Jerry Crider,1970
NY,Terry Crowley,1970
ME,John Cumberland,1970
IA,Joe Decker,1970
KY,Denny Doyle,1970
PA,Paul Doyle,1970
CO,Steve Dunning,1970
OH,Duffy Dyer,1970
CT,John Ellis,1970
NY,Al Fitzmorris,1970
CA,Bobby Floyd,1970
OK,Roy Foster,1970
CA,Al Gallagher,1970
AL,Oscar Gamble,1970
CA,Greg Garrett,1970
TX,Billy Grabarkewitz,1970
KY,Don Gullett,1970
Venezuela,Cesar Gutierrez,1970
WV,Joe Hague,1970
CA,Don Hahn,1970
WA,Rich Hand,1970
TX,Jack Heidemann,1970
TX,Bob Heise,1970
TX,Phil Hennigan,1970
NC,Jim Holt,1970
MS,Cleo James,1970
,Gerry Janeski,1970
LA,Johnny Jeter,1970
CA,Bart Johnson,1970
OK,Bob Johnson,1970
CA,Steve Kealey,1970
FL,Hal King,1970
NJ,Ron Klimkowski,1970
WA,Steve Kline,1970
CA,Marcel Lachemann,1970
CA,Ray Lamb,1970
MO,Leron Lee,1970
CO,Barry Lersch,1970
MA,Skip Lockwood,1970
OH,Jim Lyttle,1970
NJ,Elliott Maddox,1970
MI,John Mayberry,1970
OK,Mike McQueen,1970
FL,Hal McRae,1970
MO,Carl Morton,1970
OH,Thurman Munson,1970
NY,Danny Murphy,1970
AL,Jim Nelson,1970
TX,Fred Norman,1970
Mexico,Jose Pena,1970
IL,Skip Pitlock,1970
CA,Paul Ratliff,1970
MA,Bob Reed,1970
MO,Jerry Reuss,1970
VA,Dave Roberts,1970
Venezuela,Roberto Rodriguez,1970
OH,Fred Scherman,1970
WA,Don Secrist,1970
CA,Rich Severson,1970
MI,Ted Simmons,1970
CA,Wayne Simpson,1970
NY,Ken Singleton,1970
KY,Billy Sorrell,1970
CA,Bob Spence,1970
MD,George Spriggs,1970
IL,Marv Staehle,1970
SD,John Strohmayer,1970
CA,Jarvis Tatum,1970
PA,Gene Tenace,1970
KS,Danny Thompson,1970
CO,Sandy Vance,1970
CA,Danny Walton,1970
FL,Ken Wright,1970
MI,Bill Zepp,1970
WA,Rick Austin,1970
LA,Vida Blue,1970
Netherlands,Bert Blyleven,1970
Dominican Republic,Pedro Borbon,1970
NC,Tom Bradley,1970
NY,Ken Brett,1970
OK,Jackie Brown,1970
CA,Les Cain,1970
NY,Sal Campisi,1970
CA,Jim Colborn,1970
Venezuela,Dave Concepcion,1970
OH,Ron Cook,1970
CA,Mike Corkins,1970
SD,Jerry Crider,1970
ME,John Cumberland,1970
IA,Joe Decker,1970
PA,Paul Doyle,1970
CO,Steve Dunning,1970
NY,Al Fitzmorris,1970
CA,Greg Garrett,1970
KY,Don Gullett,1970
WA,Rich Hand,1970
TX,Phil Hennigan,1970
,Gerry Janeski,1970
CA,Bart Johnson,1970
OK,Bob Johnson,1970
CA,Steve Kealey,1970
NJ,Ron Klimkowski,1970
WA,Steve Kline,1970
CA,Marcel Lachemann,1970
CA,Ray Lamb,1970
CO,Barry Lersch,1970
MA,Skip Lockwood,1970
OK,Mike McQueen,1970
MO,Carl Morton,1970
NY,Danny Murphy,1970
AL,Jim Nelson,1970
TX,Fred Norman,1970
Mexico,Jose Pena,1970
IL,Skip Pitlock,1970
MA,Bob Reed,1970
MO,Jerry Reuss,1970
VA,Dave Roberts,1970
